Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40170093,09/02/2018 12:17:18 AM,09/02/2018 12:41:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,,,,,EAST    5 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,09/02/2018 08:17:18 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 12:41:08 AM,03 MANHATTAN,,MANHATTAN,987303,204062,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72677922044312,-73.98898507747651,"(40.72677922044312, -73.98898507747651)"
40162924,09/02/2018 12:17:18 AM,09/02/2018 01:01:49 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,353 SOUTH 3 STREET,SOUTH 3 STREET,KEAP STREET,HOOPER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:17:18 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/02/2018 01:01:49 AM,01 BROOKLYN,3024240032,BROOKLYN,997147,197668,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.709220353421415,-73.95348115251662,"(40.709220353421415, -73.95348115251662)"
40170147,09/02/2018 12:17:31 AM,09/02/2018 12:46:17 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,348 SOUTH 4 STREET,SOUTH 4 STREET,KEAP STREET,HOOPER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:17:31 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 12:46:17 AM,01 BROOKLYN,3024500014,BROOKLYN,996985,197461,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70865242217872,-73.95406586999786,"(40.70865242217872, -73.95406586999786)"
40166274,09/02/2018 12:17:31 AM,09/02/2018 06:59:01 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,783 EAST 169 STREET,EAST 169 STREET,TINTON AVENUE,UNION AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:17:31 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:59:01 AM,03 BRONX,2029610007,BRONX,1012110,241873,MOBILE,Unspecified,BRONX,,,,,,,,40.83051700674373,-73.89932713331423,"(40.83051700674373, -73.89932713331423)"
40163911,09/02/2018 12:17:39 AM,09/02/2018 04:58:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,101-24 123 STREET,123 STREET,101 AVENUE,103 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,09/02/2018 08:17:39 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:58:46 AM,09 QUEENS,4094890018,QUEENS,1033413,190897,ONLINE,Unspecified,QUEENS,,,,,,,,40.69050839333503,-73.82272111823683,"(40.69050839333503, -73.82272111823683)"
40174291,09/02/2018 12:17:44 AM,09/02/2018 12:17:44 AM,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,10312,961 CARLTON BOULEVARD,CARLTON BOULEVARD,,,,,ADDRESS,STATEN ISLAND,,N/A,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,09/02/2018 12:00:00 AM,03 STATEN ISLAND,5062260123,STATEN ISLAND,934663,137382,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.543618793709705,-74.1784147590923,"(40.543618793709705, -74.1784147590923)"
40169289,09/02/2018 12:17:48 AM,09/02/2018 06:00:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,633 WILSON AVENUE,WILSON AVENUE,DECATUR STREET,COOPER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:17:48 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:00:39 AM,04 BROOKLYN,3034360004,BROOKLYN,1010284,190517,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68956363797669,-73.90612430593131,"(40.68956363797669, -73.90612430593131)"
40170248,09/02/2018 12:17:49 AM,09/02/2018 07:25:30 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,89 EAST 54 STREET,EAST 54 STREET,WINTHROP STREET,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:17:49 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:25:30 AM,17 BROOKLYN,3046240039,BROOKLYN,1004492,178704,PHONE,Unspecified,BROOKLYN,,,,,,,,40.657154759687714,-73.92704507564957,"(40.657154759687714, -73.92704507564957)"
40165980,09/02/2018 12:17:50 AM,09/02/2018 05:28:16 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,365 SUMPTER STREET,SUMPTER STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:17:50 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 05:28:16 AM,16 BROOKLYN,3015220061,BROOKLYN,1009160,187441,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68112396047027,-73.91018869345062,"(40.68112396047027, -73.91018869345062)"
40163997,09/02/2018 12:17:50 AM,09/02/2018 01:50:18 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,537 WEST 158 STREET,WEST 158 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:17:50 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/02/2018 01:50:18 AM,12 MANHATTAN,1021170057,MANHATTAN,1000110,243118,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.833963873909575,-73.94268649866041,"(40.833963873909575, -73.94268649866041)"
40164378,09/02/2018 12:17:52 AM,09/02/2018 06:43:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,EDSON AVENUE,EDSON AVENUE,EDENWALD AVENUE,BUSSING AVENUE,,,BLOCKFACE,BRONX,,Precinct,Closed,09/02/2018 08:17:52 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:43:45 AM,12 BRONX,,BRONX,1027096,265013,PHONE,Unspecified,BRONX,,,,,,,,40.89396923535867,-73.84502697717515,"(40.89396923535867, -73.84502697717515)"
40167187,09/02/2018 12:18:06 AM,09/02/2018 12:28:47 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,507 EAST 11 STREET,EAST 11 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:18:06 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 12:28:47 AM,03 MANHATTAN,1004050058,MANHATTAN,989422,204604,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7282658931796,-73.98133951833819,"(40.7282658931796, -73.98133951833819)"
40165470,09/02/2018 12:18:08 AM,09/02/2018 05:21:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,440 WEST 238 STREET,WEST 238 STREET,WALDO AVENUE,GREYSTONE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:18:08 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:21:07 AM,08 BRONX,2057707501,BRONX,1010624,262517,PHONE,Unspecified,BRONX,,,,,,,,40.88718311738633,-73.90461560115159,"(40.88718311738633, -73.90461560115159)"
40163410,09/02/2018 12:18:17 AM,09/02/2018 12:48:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11412,197 STREET,197 STREET,104 AVENUE,HOLLIS AVENUE,,,BLOCKFACE,SAINT ALBANS,,Precinct,Closed,09/02/2018 08:18:17 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 12:48:23 AM,12 QUEENS,,QUEENS,1050492,197073,PHONE,Unspecified,QUEENS,,,,,,,,40.707348659438004,-73.76107477334475,"(40.707348659438004, -73.76107477334475)"
40169108,09/02/2018 12:18:24 AM,09/02/2018 05:42:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,51-28 70 STREET,70 STREET,CALAMUS AVENUE,52 AVENUE,,,ADDRESS,WOODSIDE,,Precinct,Closed,09/02/2018 08:18:24 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:42:25 AM,05 QUEENS,4024580031,QUEENS,1013585,206914,MOBILE,Unspecified,QUEENS,,,,,,,,40.73455914139822,-73.89414983387576,"(40.73455914139822, -73.89414983387576)"
40167047,09/02/2018 12:18:35 AM,09/02/2018 01:39:54 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11370,81-20 25 AVENUE,25 AVENUE,81 STREET,82 STREET,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,09/02/2018 08:18:35 AM,The Police Department issued a summons in response to the complaint.,09/02/2018 01:39:54 AM,03 QUEENS,4010580010,QUEENS,1015446,217270,PHONE,Unspecified,QUEENS,,,,,,,,40.76297736149128,-73.88738671197183,"(40.76297736149128, -73.88738671197183)"
40163568,09/02/2018 12:18:39 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,961 CARLTON BOULEVARD,CARLTON BOULEVARD,ARDEN AVENUE,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Pending,10/02/2018 12:18:39 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/02/2018 12:24:40 AM,03 STATEN ISLAND,5062260123,STATEN ISLAND,934663,137382,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.543618793709705,-74.1784147590923,"(40.543618793709705, -74.1784147590923)"
40176080,09/02/2018 12:19:00 AM,09/02/2018 12:00:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11210,1249 EAST   34 STREET,EAST   34 STREET,AVENUE J,AVENUE K,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,The Department of Sanitation removed the items.,09/02/2018 12:19:00 AM,18 BROOKLYN,3076160011,BROOKLYN,1000144,167122,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6253735323168,-73.94274313950709,"(40.6253735323168, -73.94274313950709)"
40169109,09/02/2018 12:19:31 AM,09/02/2018 04:58:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,101-50 118 STREET,118 STREET,101 AVENUE,103 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,09/02/2018 08:19:31 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:58:45 AM,09 QUEENS,4094850029,QUEENS,1032314,190470,ONLINE,Unspecified,QUEENS,,,,,,,,40.68934241545567,-73.82668708343024,"(40.68934241545567, -73.82668708343024)"
40165399,09/02/2018 12:19:41 AM,09/02/2018 06:31:26 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11237,1401 PUTNAM AVENUE,PUTNAM AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:19:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:31:26 AM,04 BROOKLYN,,BROOKLYN,1008762,192637,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69538689128891,-73.91160474984734,"(40.69538689128891, -73.91160474984734)"
40170242,09/02/2018 12:19:47 AM,09/02/2018 02:52:27 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034,53 VERMILYEA AVENUE,VERMILYEA AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:19:47 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:52:27 AM,12 MANHATTAN,1022250001,MANHATTAN,1005245,254598,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86546235227003,-73.9240941378182,"(40.86546235227003, -73.9240941378182)"
40163806,09/02/2018 12:19:47 AM,09/02/2018 01:22:23 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,,,,,EAST  182 STREET,PROSPECT AVENUE,INTERSECTION,BRONX,,Precinct,Closed,09/02/2018 08:19:47 AM,The Police Department reviewed your complaint and provided additional information below.,09/02/2018 01:22:23 AM,06 BRONX,,BRONX,1016121,248725,PHONE,Unspecified,BRONX,,,,,,,,40.849310172644024,-73.88480072977637,"(40.849310172644024, -73.88480072977637)"
40168967,09/02/2018 12:19:48 AM,09/02/2018 01:00:44 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11412,188-12 LIBERTY AVENUE,LIBERTY AVENUE,188 STREET,BRINKERHOFF AVENUE,,,ADDRESS,SAINT ALBANS,,Precinct,Closed,09/02/2018 08:19:48 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/02/2018 01:00:44 AM,12 QUEENS,4103510032,QUEENS,1048472,195749,PHONE,Unspecified,QUEENS,,,,,,,,40.703729496186355,-73.76837321144949,"(40.703729496186355, -73.76837321144949)"
40169164,09/02/2018 12:19:51 AM,09/02/2018 02:52:28 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,206 DYCKMAN STREET,DYCKMAN STREET,VERMILYEA AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:19:51 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:52:28 AM,12 MANHATTAN,1021750053,MANHATTAN,1004461,254426,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86499209441796,-73.92692914894229,"(40.86499209441796, -73.92692914894229)"
40170243,09/02/2018 12:20:04 AM,09/02/2018 01:41:59 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11412,109-63 201 STREET,201 STREET,HOLLIS AVENUE,111 AVENUE,,,ADDRESS,SAINT ALBANS,,Precinct,Closed,09/02/2018 08:20:04 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/02/2018 01:41:59 AM,12 QUEENS,,QUEENS,1051810,196555,ONLINE,Unspecified,QUEENS,,,,,,,,40.70591691189408,-73.7563261612541,"(40.70591691189408, -73.7563261612541)"
40168143,09/02/2018 12:20:08 AM,09/02/2018 12:25:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11211,949 GRAND STREET,GRAND STREET,CATHERINE STREET,MORGAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:20:08 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 12:25:42 AM,01 BROOKLYN,3029240049,BROOKLYN,1001893,199050,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.713005423300324,-73.93635894656738,"(40.713005423300324, -73.93635894656738)"
40168047,09/02/2018 12:20:15 AM,09/02/2018 01:16:15 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10014,510 HUDSON STREET,HUDSON STREET,CHRISTOPHER STREET,WEST 10 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:20:15 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 01:16:15 AM,02 MANHATTAN,1006190005,MANHATTAN,982493,206473,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73339717794695,-74.0063397120739,"(40.73339717794695, -74.0063397120739)"
40166437,09/02/2018 12:20:27 AM,09/02/2018 05:55:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,,,,,NOSTRAND AVENUE,LINDEN BOULEVARD,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 08:20:27 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:55:33 AM,17 BROOKLYN,,BROOKLYN,998188,177056,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65264352756037,-73.94976894992234,"(40.65264352756037, -73.94976894992234)"
40165331,09/02/2018 12:20:31 AM,09/02/2018 08:52:30 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10027,WEST 127 STREET,WEST 127 STREET,CONVENT AVENUE,WEST 126 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,09/02/2018 08:20:31 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 08:52:30 AM,09 MANHATTAN,,MANHATTAN,996937,235523,PHONE,Unspecified,MANHATTAN,,,,,,,,40.81312288352005,-73.95416717072843,"(40.81312288352005, -73.95416717072843)"
40166100,09/02/2018 12:20:39 AM,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11377,51-17 43 AVENUE,43 AVENUE,51 STREET,52 STREET,,,ADDRESS,WOODSIDE,,N/A,Open,08/22/2020 12:20:39 AM,"The Department of Parks and Recreation will review your request within one year. It may take up to 24 months to inspect the location for planting. To learn more about the street tree planting process, visit www.nyc.gov/parks. Please note your Service Request number for future reference.",,02 QUEENS,4013140156,QUEENS,1008253,210464,OTHER,Unspecified,QUEENS,,,,,,,,40.744319082854695,-73.91337673304372,"(40.744319082854695, -73.91337673304372)"
40163424,09/02/2018 12:20:42 AM,09/02/2018 06:08:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11237,143 STARR STREET,STARR STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:20:42 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:08:07 AM,04 BROOKLYN,3031870050,BROOKLYN,1005103,195566,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70343568768109,-73.92479077109456,"(40.70343568768109, -73.92479077109456)"
40166016,09/02/2018 12:20:43 AM,09/02/2018 07:00:02 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,,,,,BRISTOW STREET,JENNINGS STREET,INTERSECTION,BRONX,,Precinct,Closed,09/02/2018 08:20:43 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:00:02 AM,03 BRONX,,BRONX,1013323,242467,PHONE,Unspecified,BRONX,,,,,,,,40.8321434554253,-73.89494135468527,"(40.8321434554253, -73.89494135468527)"
40169079,09/02/2018 12:20:44 AM,09/02/2018 03:00:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,95 OLD BROADWAY,OLD BROADWAY,WEST 131 STREET,WEST 133 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:20:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 03:00:46 AM,09 MANHATTAN,1019840001,MANHATTAN,996602,237353,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.818146195271034,-73.95537401756984,"(40.818146195271034, -73.95537401756984)"
